"Id","season","team1","team2","team1seed","team2seed","fgm.x","fga.x","fgm3.x","fga3.x","fta.x","or.x","dr.x","ast.x","to.x","stl.x","blk.x","pf.x","n.x","fgm.y","fga.y","fgm3.y","fga3.y","fta.y","or.y","dr.y","ast.y","to.y","stl.y","blk.y","pf.y","n.y","Pred","ada"
"2016_1163_1396",2016,1163,1396,9,10,900,1959,239,660,581,322,920,471,378,194,171,612,34,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.719668091446668,0.384123399735744
"2016_1163_1400",2016,1163,1400,9,6,900,1959,239,660,581,322,920,471,378,194,171,612,34,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.478379930534569,0.612332022197884
"2016_1163_1401",2016,1163,1401,9,3,900,1959,239,660,581,322,920,471,378,194,171,612,34,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.376971065025733,0.251893037253063
"2016_1163_1403",2016,1163,1403,9,8,900,1959,239,660,581,322,920,471,378,194,171,612,34,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.680082649327505,0.651352357136081
"2016_1163_1409",2016,1163,1409,9,11,900,1959,239,660,581,322,920,471,378,194,171,612,34,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.743497945190212,0.624936546348953
"2016_1163_1421",2016,1163,1421,9,15,900,1959,239,660,581,322,920,471,378,194,171,612,34,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.779468664943863,0.738607576582057
"2016_1163_1423",2016,1163,1423,9,13,900,1959,239,660,581,322,920,471,378,194,171,612,34,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.663217223876445,0.643451264396439
"2016_1163_1425",2016,1163,1425,9,8,900,1959,239,660,581,322,920,471,378,194,171,612,34,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.572326141425515,0.493741653306037
"2016_1163_1428",2016,1163,1428,9,3,900,1959,239,660,581,322,920,471,378,194,171,612,34,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.395868735946863,0.543039160993242
"2016_1163_1433",2016,1163,1433,9,10,900,1959,239,660,581,322,920,471,378,194,171,612,34,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.44898125063012,0.421642469434329
"2016_1163_1435",2016,1163,1435,9,11,900,1959,239,660,581,322,920,471,378,194,171,612,34,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.762425160680163,0.696582780689503
"2016_1163_1437",2016,1163,1437,9,2,900,1959,239,660,581,322,920,471,378,194,171,612,34,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.315541547765229,0.453860878047112
"2016_1163_1438",2016,1163,1438,9,1,900,1959,239,660,581,322,920,471,378,194,171,612,34,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.213381084212885,0.638822029552494
"2016_1163_1451",2016,1163,1451,9,15,900,1959,239,660,581,322,920,471,378,194,171,612,34,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.878486923505432,0.766689571894364
"2016_1163_1452",2016,1163,1452,9,3,900,1959,239,660,581,322,920,471,378,194,171,612,34,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.242964258740179,0.395577887773862
"2016_1163_1453",2016,1163,1453,9,14,900,1959,239,660,581,322,920,471,378,194,171,612,34,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.741216003726044,0.632989785138062
"2016_1163_1455",2016,1163,1455,9,11,900,1959,239,660,581,322,920,471,378,194,171,612,34,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.647258713854236,0.482640561922106
"2016_1163_1458",2016,1163,1458,9,7,900,1959,239,660,581,322,920,471,378,194,171,612,34,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.555880916991938,0.571898859207443
"2016_1163_1462",2016,1163,1462,9,2,900,1959,239,660,581,322,920,471,378,194,171,612,34,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.453545457442113,0.366168631332685
"2016_1163_1463",2016,1163,1463,9,12,900,1959,239,660,581,322,920,471,378,194,171,612,34,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.800933767127996,0.774692890239503
"2016_1167_1173",2016,1167,1173,15,7,751,1682,157,454,648,356,746,434,360,224,147,623,29,818,1780,215,620,730,317,920,470,418,189,142,610,32,0.27059246556873,0.336160923676693
"2016_1167_1181",2016,1167,1181,15,4,751,1682,157,454,648,356,746,434,360,224,147,623,29,905,1972,306,791,792,404,795,445,326,211,138,549,33,0.0812154567970798,0.208749321936887
"2016_1167_1192",2016,1167,1192,15,16,751,1682,157,454,648,356,746,434,360,224,147,623,29,858,1880,225,617,631,327,700,437,403,228,78,669,31,0.520115226301275,0.77207370998341
"2016_1167_1195",2016,1167,1195,15,16,751,1682,157,454,648,356,746,434,360,224,147,623,29,818,1742,147,425,634,332,811,374,348,178,117,569,29,0.449275124525443,0.715339946309385
"2016_1167_1201",2016,1167,1201,15,14,751,1682,157,454,648,356,746,434,360,224,147,623,29,836,1942,201,586,740,366,819,418,340,261,119,712,32,0.372605650847881,0.636023207961202
"2016_1167_1211",2016,1167,1211,15,11,751,1682,157,454,648,356,746,434,360,224,147,623,29,896,1846,249,662,662,335,925,444,363,160,96,563,32,0.210061050787564,0.384270928806902
"2016_1167_1214",2016,1167,1214,15,16,751,1682,157,454,648,356,746,434,360,224,147,623,29,772,1847,198,641,775,422,817,368,416,157,110,614,30,0.631121481713589,0.579803457742699
"2016_1167_1218",2016,1167,1218,15,13,751,1682,157,454,648,356,746,434,360,224,147,623,29,778,1694,220,671,784,313,808,469,395,232,117,614,30,0.501832023671931,0.653784284994141
"2016_1167_1221",2016,1167,1221,15,16,751,1682,157,454,648,356,746,434,360,224,147,623,29,737,1785,236,721,644,269,725,459,362,213,83,555,33,0.67985910697965,0.807615032548949
"2016_1167_1231",2016,1167,1231,15,5,751,1682,157,454,648,356,746,434,360,224,147,623,29,934,1864,316,762,621,385,811,511,437,222,127,582,32,0.0885860167837787,0.239060065015709
"2016_1167_1233",2016,1167,1233,15,13,751,1682,157,454,648,356,746,434,360,224,147,623,29,888,1947,320,860,633,339,842,539,409,242,132,622,32,0.424005236980466,0.659996690320609
"2016_1167_1234",2016,1167,1234,15,7,751,1682,157,454,648,356,746,434,360,224,147,623,29,855,1898,255,667,634,369,821,496,323,211,150,504,31,0.210332452615221,0.343631782646961
"2016_1167_1235",2016,1167,1235,15,4,751,1682,157,454,648,356,746,434,360,224,147,623,29,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.0907248361657732,0.132931136531427
"2016_1167_1242",2016,1167,1242,15,1,751,1682,157,454,648,356,746,434,360,224,147,623,29,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.0786504783424549,0.0688689718815613
"2016_1167_1246",2016,1167,1246,15,4,751,1682,157,454,648,356,746,434,360,224,147,623,29,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.0474284222310224,0.0946376826095492
"2016_1167_1268",2016,1167,1268,15,5,751,1682,157,454,648,356,746,434,360,224,147,623,29,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.136475249560331,0.343525843406331
"2016_1167_1274",2016,1167,1274,15,3,751,1682,157,454,648,356,746,434,360,224,147,623,29,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.0870901477344125,0.143078742547527
"2016_1167_1276",2016,1167,1276,15,11,751,1682,157,454,648,356,746,434,360,224,147,623,29,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.293263016285851,0.460141857310653
"2016_1167_1277",2016,1167,1277,15,2,751,1682,157,454,648,356,746,434,360,224,147,623,29,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.0952648585997354,0.067814637795404
"2016_1167_1292",2016,1167,1292,15,15,751,1682,157,454,648,356,746,434,360,224,147,623,29,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.475913802829446,0.679693311389338
"2016_1167_1314",2016,1167,1314,15,1,751,1682,157,454,648,356,746,434,360,224,147,623,29,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.0358115543010876,0.0616383656461559
"2016_1167_1320",2016,1167,1320,15,11,751,1682,157,454,648,356,746,434,360,224,147,623,29,771,1697,267,718,557,177,803,391,320,191,87,506,33,0.335897719372477,0.464042102288905
"2016_1167_1323",2016,1167,1323,15,6,751,1682,157,454,648,356,746,434,360,224,147,623,29,869,1844,235,637,612,349,805,431,311,179,125,496,32,0.0963180382294654,0.346009651669126
"2016_1167_1328",2016,1167,1328,15,2,751,1682,157,454,648,356,746,434,360,224,147,623,29,884,1928,334,784,647,343,899,465,415,221,168,538,32,0.138516144531286,0.112341000551352
"2016_1167_1332",2016,1167,1332,15,1,751,1682,157,454,648,356,746,434,360,224,147,623,29,901,1943,231,659,782,388,792,450,375,251,192,595,33,0.0532243107228317,0.078692628419493
"2016_1167_1333",2016,1167,1333,15,7,751,1682,157,454,648,356,746,434,360,224,147,623,29,759,1727,205,550,642,317,719,401,346,220,98,607,30,0.271651324892424,0.340143177982675
"2016_1167_1338",2016,1167,1338,15,10,751,1682,157,454,648,356,746,434,360,224,147,623,29,827,1801,195,555,660,392,774,520,362,156,107,542,31,0.322608471038992,0.573843616573021
"2016_1167_1344",2016,1167,1344,15,9,751,1682,157,454,648,356,746,434,360,224,147,623,29,833,1974,234,729,744,385,822,525,380,219,119,558,33,0.385888034843036,0.367210960241897
"2016_1167_1345",2016,1167,1345,15,5,751,1682,157,454,648,356,746,434,360,224,147,623,29,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.149235039852495,0.189930900289006
"2016_1167_1355",2016,1167,1355,15,12,751,1682,157,454,648,356,746,434,360,224,147,623,29,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.351896458883021,0.408599769644727
"2016_1167_1371",2016,1167,1371,15,6,751,1682,157,454,648,356,746,434,360,224,147,623,29,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.168199990460494,0.2416603306831
"2016_1167_1372",2016,1167,1372,15,14,751,1682,157,454,648,356,746,434,360,224,147,623,29,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.450934444991354,0.745415773641481
"2016_1167_1380",2016,1167,1380,15,16,751,1682,157,454,648,356,746,434,360,224,147,623,29,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.465430401408696,0.719786016131558
"2016_1167_1386",2016,1167,1386,15,8,751,1682,157,454,648,356,746,434,360,224,147,623,29,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.221458197197446,0.318105420049162
"2016_1167_1392",2016,1167,1392,15,13,751,1682,157,454,648,356,746,434,360,224,147,623,29,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.350207005045306,0.673573532107615
"2016_1167_1393",2016,1167,1393,15,10,751,1682,157,454,648,356,746,434,360,224,147,623,29,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.298284075863988,0.536026733740584
"2016_1167_1396",2016,1167,1396,15,10,751,1682,157,454,648,356,746,434,360,224,147,623,29,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.345230527833951,0.429520392265808
"2016_1167_1400",2016,1167,1400,15,6,751,1682,157,454,648,356,746,434,360,224,147,623,29,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.158501403028433,0.246041007370849
"2016_1167_1401",2016,1167,1401,15,3,751,1682,157,454,648,356,746,434,360,224,147,623,29,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.110532714351352,0.0779979843942047
"2016_1167_1403",2016,1167,1403,15,8,751,1682,157,454,648,356,746,434,360,224,147,623,29,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.303912611138877,0.345999770901386
"2016_1167_1409",2016,1167,1409,15,11,751,1682,157,454,648,356,746,434,360,224,147,623,29,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.37316624643439,0.482404253947314
"2016_1167_1421",2016,1167,1421,15,15,751,1682,157,454,648,356,746,434,360,224,147,623,29,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.420599232817969,0.573568290479386
"2016_1167_1423",2016,1167,1423,15,13,751,1682,157,454,648,356,746,434,360,224,147,623,29,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.287978510459249,0.624598944539314
"2016_1167_1425",2016,1167,1425,15,8,751,1682,157,454,648,356,746,434,360,224,147,623,29,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.215592508904048,0.307726895516796
"2016_1167_1428",2016,1167,1428,15,3,751,1682,157,454,648,356,746,434,360,224,147,623,29,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.118616682900943,0.128636760376382
"2016_1167_1433",2016,1167,1433,15,10,751,1682,157,454,648,356,746,434,360,224,147,623,29,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.143358088920356,0.307977698115266
"2016_1167_1435",2016,1167,1435,15,11,751,1682,157,454,648,356,746,434,360,224,147,623,29,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.397267171394161,0.318996809481857
"2016_1167_1437",2016,1167,1437,15,2,751,1682,157,454,648,356,746,434,360,224,147,623,29,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.0864932611182046,0.132706339204471
"2016_1167_1438",2016,1167,1438,15,1,751,1682,157,454,648,356,746,434,360,224,147,623,29,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.0527724098990251,0.179410723507235
"2016_1167_1451",2016,1167,1451,15,15,751,1682,157,454,648,356,746,434,360,224,147,623,29,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.59755610303398,0.631971380122211
"2016_1167_1452",2016,1167,1452,15,3,751,1682,157,454,648,356,746,434,360,224,147,623,29,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.061839264554255,0.0915779549914691
"2016_1167_1453",2016,1167,1453,15,14,751,1682,157,454,648,356,746,434,360,224,147,623,29,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.370379686442305,0.571786438173463
"2016_1167_1455",2016,1167,1455,15,11,751,1682,157,454,648,356,746,434,360,224,147,623,29,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.273710946441339,0.338332810949598
"2016_1167_1458",2016,1167,1458,15,7,751,1682,157,454,648,356,746,434,360,224,147,623,29,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.20449635095836,0.243582094074504
"2016_1167_1462",2016,1167,1462,15,2,751,1682,157,454,648,356,746,434,360,224,147,623,29,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.145636583059614,0.0788119525241506
"2016_1167_1463",2016,1167,1463,15,12,751,1682,157,454,648,356,746,434,360,224,147,623,29,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.452457559747904,0.612077399653028
"2016_1173_1181",2016,1173,1181,7,4,818,1780,215,620,730,317,920,470,418,189,142,610,32,905,1972,306,791,792,404,795,445,326,211,138,549,33,0.192425331693354,0.379511393697469
"2016_1173_1192",2016,1173,1192,7,16,818,1780,215,620,730,317,920,470,418,189,142,610,32,858,1880,225,617,631,327,700,437,403,228,78,669,31,0.745000459470582,0.773356292526442
"2016_1173_1195",2016,1173,1195,7,16,818,1780,215,620,730,317,920,470,418,189,142,610,32,818,1742,147,425,634,332,811,374,348,178,117,569,29,0.687405774537492,0.856321455872291
"2016_1173_1201",2016,1173,1201,7,14,818,1780,215,620,730,317,920,470,418,189,142,610,32,836,1942,201,586,740,366,819,418,340,261,119,712,32,0.615517255769232,0.752242179581697
"2016_1173_1211",2016,1173,1211,7,11,818,1780,215,620,730,317,920,470,418,189,142,610,32,896,1846,249,662,662,335,925,444,363,160,96,563,32,0.417525759473155,0.42459124108259
"2016_1173_1214",2016,1173,1214,7,16,818,1780,215,620,730,317,920,470,418,189,142,610,32,772,1847,198,641,775,422,817,368,416,157,110,614,30,0.821808667907798,0.703046239611285
"2016_1173_1218",2016,1173,1218,7,13,818,1780,215,620,730,317,920,470,418,189,142,610,32,778,1694,220,671,784,313,808,469,395,232,117,614,30,0.730851469050522,0.788884777466858
"2016_1173_1221",2016,1173,1221,7,16,818,1780,215,620,730,317,920,470,418,189,142,610,32,737,1785,236,721,644,269,725,459,362,213,83,555,33,0.851288529228211,0.848084797242728
"2016_1173_1231",2016,1173,1231,7,5,818,1780,215,620,730,317,920,470,418,189,142,610,32,934,1864,316,762,621,385,811,511,437,222,127,582,32,0.20760801126216,0.554269125166981
"2016_1173_1233",2016,1173,1233,7,13,818,1780,215,620,730,317,920,470,418,189,142,610,32,888,1947,320,860,633,339,842,539,409,242,132,622,32,0.664912992970378,0.815349493742128
"2016_1173_1234",2016,1173,1234,7,7,818,1780,215,620,730,317,920,470,418,189,142,610,32,855,1898,255,667,634,369,821,496,323,211,150,504,31,0.417923396082718,0.340354907932533
"2016_1173_1235",2016,1173,1235,7,4,818,1780,215,620,730,317,920,470,418,189,142,610,32,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.211952215834063,0.253697879765475
"2016_1173_1242",2016,1173,1242,7,1,818,1780,215,620,730,317,920,470,418,189,142,610,32,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.187063173068214,0.152443716518639
"2016_1173_1246",2016,1173,1246,7,4,818,1780,215,620,730,317,920,470,418,189,142,610,32,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.118331634167224,0.155314690942377
"2016_1173_1268",2016,1173,1268,7,5,818,1780,215,620,730,317,920,470,418,189,142,610,32,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.298749330819527,0.417601266601463
"2016_1173_1274",2016,1173,1274,7,3,818,1780,215,620,730,317,920,470,418,189,142,610,32,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.204553402136288,0.270421820938217
"2016_1173_1276",2016,1173,1276,7,11,818,1780,215,620,730,317,920,470,418,189,142,610,32,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.527978251231292,0.53194579152461
"2016_1173_1277",2016,1173,1277,7,2,818,1780,215,620,730,317,920,470,418,189,142,610,32,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.221083652823077,0.409950474789368
"2016_1173_1292",2016,1173,1292,7,15,818,1780,215,620,730,317,920,470,418,189,142,610,32,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.709961962844769,0.849098373599208
"2016_1173_1314",2016,1173,1314,7,1,818,1780,215,620,730,317,920,470,418,189,142,610,32,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.0910072921303494,0.13528668172244
"2016_1173_1320",2016,1173,1320,7,11,818,1780,215,620,730,317,920,470,418,189,142,610,32,771,1697,267,718,557,177,803,391,320,191,87,506,33,0.576882641647724,0.587373172526604
"2016_1173_1323",2016,1173,1323,7,6,818,1780,215,620,730,317,920,470,418,189,142,610,32,869,1844,235,637,612,349,805,431,311,179,125,496,32,0.223184664817867,0.263015354300235
"2016_1173_1328",2016,1173,1328,7,2,818,1780,215,620,730,317,920,470,418,189,142,610,32,884,1928,334,784,647,343,899,465,415,221,168,538,32,0.302367204879259,0.431457072568312
"2016_1173_1332",2016,1173,1332,7,1,818,1780,215,620,730,317,920,470,418,189,142,610,32,901,1943,231,659,782,388,792,450,375,251,192,595,33,0.131595110545499,0.104147930618024
"2016_1173_1333",2016,1173,1333,7,7,818,1780,215,620,730,317,920,470,418,189,142,610,32,759,1727,205,550,642,317,719,401,346,220,98,607,30,0.501339547634227,0.500726966576021
"2016_1173_1338",2016,1173,1338,7,10,818,1780,215,620,730,317,920,470,418,189,142,610,32,827,1801,195,555,660,392,774,520,362,156,107,542,31,0.562129421014172,0.629760632540852
"2016_1173_1344",2016,1173,1344,7,9,818,1780,215,620,730,317,920,470,418,189,142,610,32,833,1974,234,729,744,385,822,525,380,219,119,558,33,0.628780508337501,0.364426168271298
"2016_1173_1345",2016,1173,1345,7,5,818,1780,215,620,730,317,920,470,418,189,142,610,32,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.321040400984072,0.263182139510843
"2016_1173_1355",2016,1173,1355,7,12,818,1780,215,620,730,317,920,470,418,189,142,610,32,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.594091419223682,0.686254945269378
"2016_1173_1371",2016,1173,1371,7,6,818,1780,215,620,730,317,920,470,418,189,142,610,32,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.352785028332998,0.259715693100711
"2016_1173_1372",2016,1173,1372,7,14,818,1780,215,620,730,317,920,470,418,189,142,610,32,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.688844521187623,0.735775878081432
"2016_1173_1380",2016,1173,1380,7,16,818,1780,215,620,730,317,920,470,418,189,142,610,32,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.70122109257062,0.860516844291372
